workerid,not_paid_attention,like,num_plays,filler,pre_check_response,agree,topic,stimulus,open_answer,time,friendly,happy,gender,age,education,language,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.hit_information,audio_input,speaker_impressions,enjoyment,asses,comments,problems,fairprice
1,False,0.26,1,True,book,0.62,book,book,,11530,0.8,0.73,Cis_Female,30,3,english,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3J4Q2Z4UTZNV8EX4QBS0ASCR6LCQWF,0,Approved,Fri Jun 02 05:01:20 PDT 2017,Thu Jun 01 12:12:26 PDT 2017,Thu Jun 01 12:21:20 PDT 2017,Thu Jun 01 12:47:02 PDT 2017,,,,,undefined,3.599666666666670,"{""audio_input"":""noise cancelling headphones"",""speaker_impressions"":""Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed"",""enjoyment"":""1"",""asses"":""Yes"",""comments"":"""",""problems"":"""",""fairprice"":""1.20""}",noise cancelling headphones,Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed,1,Yes,,,1.2
1,False,0.62,1,True,song,0.58,song,song,,10967,0.57,0.56,Cis_Female,30,3,english,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3J4Q2Z4UTZNV8EX4QBS0ASCR6LCQWF,0,Approved,Fri Jun 02 05:01:20 PDT 2017,Thu Jun 01 12:12:26 PDT 2017,Thu Jun 01 12:21:20 PDT 2017,Thu Jun 01 12:47:02 PDT 2017,,,,,undefined,3.599666666666670,"{""audio_input"":""noise cancelling headphones"",""speaker_impressions"":""Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed"",""enjoyment"":""1"",""asses"":""Yes"",""comments"":"""",""problems"":"""",""fairprice"":""1.20""}",noise cancelling headphones,Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed,1,Yes,,,1.2
1,False,0.2,1,False,restaurant,0.38,restaurant,restaurant_neg,,11386,0.26,0.85,Cis_Female,30,3,english,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3J4Q2Z4UTZNV8EX4QBS0ASCR6LCQWF,0,Approved,Fri Jun 02 05:01:20 PDT 2017,Thu Jun 01 12:12:26 PDT 2017,Thu Jun 01 12:21:20 PDT 2017,Thu Jun 01 12:47:02 PDT 2017,,,,,undefined,3.599666666666670,"{""audio_input"":""noise cancelling headphones"",""speaker_impressions"":""Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed"",""enjoyment"":""1"",""asses"":""Yes"",""comments"":"""",""problems"":"""",""fairprice"":""1.20""}",noise cancelling headphones,Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed,1,Yes,,,1.2
1,False,0.87,1,True,documentary,0.52,documentary,documentary,,11174,0.81,0.81,Cis_Female,30,3,english,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3J4Q2Z4UTZNV8EX4QBS0ASCR6LCQWF,0,Approved,Fri Jun 02 05:01:20 PDT 2017,Thu Jun 01 12:12:26 PDT 2017,Thu Jun 01 12:21:20 PDT 2017,Thu Jun 01 12:47:02 PDT 2017,,,,,undefined,3.599666666666670,"{""audio_input"":""noise cancelling headphones"",""speaker_impressions"":""Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed"",""enjoyment"":""1"",""asses"":""Yes"",""comments"":"""",""problems"":"""",""fairprice"":""1.20""}",noise cancelling headphones,Sometimes even though she agreed it didn&quotechart seem like she REALLY agreed,1,Yes,,,1.2
2,False,0.59,3,False,movie,0.43,movie,movie_pos,Bored,38055,0.35,0.83,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.53,2,True,book,0.29,book,book,,25609,0.45,0.69,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.65,3,True,documentary,0.77,documentary,documentary,,123853,0.82,0.92,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.67,1,False,scarf,0.59,scarf,scarf_pos,,11087,0.6,0.68,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.65,1,True,salad,0.4,salad,salad,,12427,0.27,0.87,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.69,1,True,museum,0.62,museum,museum,,10935,0.68,0.76,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.6,1,True,hat,0.44,hat,hat,,10442,0.29,0.77,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.77,1,True,song,0.63,song,song,,9882,0.7,0.83,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.78,1,False,cake,0.71,cake,cake_neg,,9568,0.55,0.59,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.82,1,False,restaurant,0.72,restaurant,restaurant_pos,,9144,0.76,0.78,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.52,1,False,ice cream,0.42,ice cream,ice_cream_neg,,11249,0.3,0.69,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.7,1,True,smoothie,0.66,smoothie,smoothie,,10414,0.66,0.8,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.52,1,False,theatre,0.45,theatre,theatre_neg,,10850,0.33,0.72,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
2,False,0.72,1,True,coffee,0.6,coffee,coffee,,11980,0.68,0.6,Cis_Male,32,3,English,Windows,1080,1920,Chrome,3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:12:22 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:12:22 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UQ1LLR26ASLOKHV7ZJAMXKKZ6LAL2,3ON104KXQLGOJ9A6SELN7PBMATUW43,1,Approved,Fri Jun 02 05:26:06 PDT 2017,Thu Jun 01 12:39:08 PDT 2017,Thu Jun 01 12:46:06 PDT 2017,Thu Jun 01 12:47:53 PDT 2017,,,,,undefined,6.455033333333330,"{""audio_input"":""Speakers"",""speaker_impressions"":""Yes, they were normal"",""enjoyment"":""2"",""asses"":""No"",""comments"":"""",""problems"":""No"",""fairprice"":""1.50""}",Speakers,"Yes, they were normal",2,No,,No,1.5
3,False,0.42,1,False,theatre,0.76,theatre,theatre_neg,questioning,39968,0.7,0.87,Cis_Male,44,2,english,Windows,1080,1920,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3WETL7AQWUS9OUCIWZTV7K63CWX53D,0,Approved,Fri Jun 02 05:46:04 PDT 2017,Thu Jun 01 12:55:24 PDT 2017,Thu Jun 01 13:06:04 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,9.6517,"{""audio_input"":""headphone"",""speaker_impressions"":""they seemed friendly and upbeat"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""no problems"",""problems"":""no"",""fairprice"":""1.20""}",headphone,they seemed friendly and upbeat,2,Yes,no problems,no,1.2
3,False,0.7,1,False,movie,0.56,movie,movie_neg,tired,44392,0.41,0.5,Cis_Male,44,2,english,Windows,1080,1920,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3WETL7AQWUS9OUCIWZTV7K63CWX53D,0,Approved,Fri Jun 02 05:46:04 PDT 2017,Thu Jun 01 12:55:24 PDT 2017,Thu Jun 01 13:06:04 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,9.6517,"{""audio_input"":""headphone"",""speaker_impressions"":""they seemed friendly and upbeat"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""no problems"",""problems"":""no"",""fairprice"":""1.20""}",headphone,they seemed friendly and upbeat,2,Yes,no problems,no,1.2
3,False,0.96,1,True,salad,0.58,salad,salad,low energy,33216,0.03,0.2,Cis_Male,44,2,english,Windows,1080,1920,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3WETL7AQWUS9OUCIWZTV7K63CWX53D,0,Approved,Fri Jun 02 05:46:04 PDT 2017,Thu Jun 01 12:55:24 PDT 2017,Thu Jun 01 13:06:04 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,9.6517,"{""audio_input"":""headphone"",""speaker_impressions"":""they seemed friendly and upbeat"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""no problems"",""problems"":""no"",""fairprice"":""1.20""}",headphone,they seemed friendly and upbeat,2,Yes,no problems,no,1.2
